adju_geo_region_name,geo_dma_bespoke,adju_geo_city
GUADALAJARA,CASTILLA_LA_MANCHA,CASTILFORTE
HUESCA,ARAGON,CASTELFLORITE
HUESCA,ARAGON,FRAGEN
LERIDA,CATALUNA_,TORA
LEON,CASTILLA_Y_LEON,LIEGOS
LEON,CASTILLA_Y_LEON,VELILLA_DE_LA_REINA
MADRID,MADRID,VALDEMANCO
ORENSE,GALICIA,BANDE
PONTEVEDRA,GALICIA,FIGUEIRIDO
PONTEVEDRA,GALICIA,SANXENXO
GUIPUZCOA,PAIS_VASCO,MONDRAGON
TARRAGONA,CATALUNA_,FALSET
TARRAGONA,CATALUNA_,PUIGDELFI
TERUEL,ARAGON,ESCORIHUELA
TOLEDO,CASTILLA_LA_MANCHA,AZUTAN
TOLEDO,CASTILLA_LA_MANCHA,LAS_VENTAS_DE_RETAMOSA
TOLEDO,CASTILLA_LA_MANCHA,VILLANUEVA_DE_ALCARDETE
VALENCIA,VALENCIA,ALFARA_DE_LA_BARONIA
VALENCIA,VALENCIA,MILLARES
VALENCIA,VALENCIA,QUESA
CUENCA,CASTILLA_LA_MANCHA,ARCAS
BADAJOZ,EXTREMADURA,FREGENAL_DE_LA_SIERRA
BURGOS,CASTILLA_Y_LEON,ARROYUELO
BURGOS,CASTILLA_Y_LEON,TRESPADERNE
CACERES,EXTREMADURA,ABERTURA
CACERES,EXTREMADURA,VILLASBUENAS_DE_GATA
CIUDAD_REAL,CASTILLA_LA_MANCHA,ALMODOVAR_DEL_CAMPO
CIUDAD_REAL,CASTILLA_LA_MANCHA,EL_ROBLEDO
CIUDAD_REAL,CASTILLA_LA_MANCHA,MIGUELTURRA
GRANADA,ANDALUCIA,ALCUDIA_DE_GUADIX
LEON,CASTILLA_Y_LEON,FOLLEDO
LUGO,GALICIA,A_ESPERELA
MURCIA,MURCIA,HOYA_DEL_CAMPO
ASTURIAS,ASTURIAS,GRANDAS_DE_SALIME
CANTABRIA,CANTABRIA,ESCALANTE
CANTABRIA,CANTABRIA,MOMPIA
TOLEDO,CASTILLA_LA_MANCHA,LA_NAVA_DE_RICOMALILLO
VALENCIA,VALENCIA,AGULLENT
ZARAGOZA,ARAGON,PERDIGUERA
LA_CORUNA,GALICIA,ARMENTON_DE_ARRIBA
GUADALAJARA,CASTILLA_LA_MANCHA,COGOLLUDO
NAVARRA,NAVARRA,ERROTZ
ASTURIAS,ASTURIAS,TRASONA
ALICANTE,VALENCIA,LORCHA
ALICANTE,VALENCIA,PENAGUILA
BARCELONA,CATALUNA_,SANTA_MARGARIDA_DE_MONTBUI
CADIZ,ANDALUCIA,BARBATE
CACERES,EXTREMADURA,HUERTAS_DE_ANIMAS
LAS_PALMAS,CANARIAS,LAJARES
HUESCA,ARAGON,CUARTE
MALAGA,ANDALUCIA,CARTAMA
ISLAS_BALEARES,ISLAS_BALEARES,SA_FURANA
PONTEVEDRA,GALICIA,MONDARIZ
PONTEVEDRA,GALICIA,PONTE_CALDELAS
PONTEVEDRA,GALICIA,SILLEDA
SEVILLA,ANDALUCIA,MORON_DE_LA_FRONTERA
TARRAGONA,CATALUNA_,BANYERES_DEL_PENEDES
TARRAGONA,CATALUNA_,FREGINALS
VALENCIA,VALENCIA,AZAGADOR
VALENCIA,VALENCIA,CALLES
VALLADOLID,CASTILLA_Y_LEON,LA_PARRILLA
ZARAGOZA,ARAGON,ALFAMEN
GIRONA,CATALUNA_,ABELLA
GIRONA,CATALUNA_,SANT_JOAN_DE_MOLLET
LERIDA,CATALUNA_,BALAGUER
LERIDA,CATALUNA_,BOSSOST
ALICANTE,VALENCIA,VILLAJOYOSA
ALBACETE,CASTILLA_LA_MANCHA,HOYA_GONZALO
LA_CORUNA,GALICIA,BARBEIROS
CACERES,EXTREMADURA,PERALEDA_DE_LA_MATA
GRANADA,ANDALUCIA,CANILES
GUADALAJARA,CASTILLA_LA_MANCHA,CHECA
JAEN,ANDALUCIA,SEGURA_DE_LA_SIERRA
LEON,CASTILLA_Y_LEON,ASTORGA
ASTURIAS,ASTURIAS,CABRALES
PONTEVEDRA,GALICIA,ATIOS
PONTEVEDRA,GALICIA,MEANO
CANTABRIA,CANTABRIA,ARNUERO
CANTABRIA,CANTABRIA,CUDON
SORIA,CASTILLA_Y_LEON,ARCOS_DE_JALON
TERUEL,ARAGON,VALMUEL
ALAVA,PAIS_VASCO,MOREDA_DE_ALAVA
ZARAGOZA,ARAGON,LETUX
ZARAGOZA,ARAGON,LITUENIGO
ZARAGOZA,ARAGON,NUEZ_DE_EBRO
CORDOBA,ANDALUCIA,PALENCIANA
ASTURIAS,ASTURIAS,SEVARES
ALMERIA,ANDALUCIA,EL_SOLANILLO
BARCELONA,CATALUNA_,CASTELLTERCOL
BARCELONA,CATALUNA_,VALLBONA_DANOIA
LA_CORUNA,GALICIA,SANTA_UXIA
LAS_PALMAS,CANARIAS,LA_VEGUETA
LEON,CASTILLA_Y_LEON,CACABELOS
LUGO,GALICIA,ABUIME
MALAGA,ANDALUCIA,YUNQUERA
ORENSE,GALICIA,CASTRO_CALDELAS
PONTEVEDRA,GALICIA,TOMINO
CANTABRIA,CANTABRIA,LANGRE
TERUEL,ARAGON,NOGUERUELAS
VALENCIA,VALENCIA,LELIANA
ALAVA,PAIS_VASCO,EGUILETA
ZARAGOZA,ARAGON,RICLA
VIZCAYA,PAIS_VASCO,OROZKO
BURGOS,CASTILLA_Y_LEON,BELORADO
LA_CORUNA,GALICIA,AMES
LERIDA,CATALUNA_,VINAIXA
LEON,CASTILLA_Y_LEON,HORTA
MURCIA,MURCIA,LA_MURTA
ALBACETE,CASTILLA_LA_MANCHA,CANADA_DE_BUENDIA
ALMERIA,ANDALUCIA,ABRUCENA
BARCELONA,CATALUNA_,SANT_MARTI_DE_CENTELLES
VIZCAYA,PAIS_VASCO,IPINABURU
LA_CORUNA,GALICIA,ORTONO
CACERES,EXTREMADURA,ACEBO
CIUDAD_REAL,CASTILLA_LA_MANCHA,TORRALBA_DE_CALATRAVA
CASTELLON,VALENCIA,MONTAN
LAS_PALMAS,CANARIAS,LA_MONTANETA
HUESCA,ARAGON,HUESCA
LEON,CASTILLA_Y_LEON,SAHECHORES
MADRID,MADRID,BELMONTE_DE_TAJO
MADRID,MADRID,VILLALBILLA
ASTURIAS,ASTURIAS,NUBLEDO
ORENSE,GALICIA,OURIZ
ISLAS_BALEARES,ISLAS_BALEARES,CALA_LLOMBARDS
PONTEVEDRA,GALICIA,CHAPELA
CANTABRIA,CANTABRIA,BERANGA
CANTABRIA,CANTABRIA,ONTANEDA
SEVILLA,ANDALUCIA,SAN_NICOLAS_DEL_PUERTO
SEGOVIA,CASTILLA_Y_LEON,RODA_DE_ERESMA
TARRAGONA,CATALUNA_,ELS_GARIDELLS
TERUEL,ARAGON,CAMANAS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_BUENO
ALAVA,PAIS_VASCO,ZARATE
ZAMORA,CASTILLA_Y_LEON,VILLALPANDO
BADAJOZ,EXTREMADURA,VILLALBA_DE_LOS_BARROS
CACERES,EXTREMADURA,EL_BRONCO
GIRONA,CATALUNA_,EL_TOMET
MALAGA,ANDALUCIA,BENAMOCARRA
MURCIA,MURCIA,POLIGONO_INDUSTRIAL_CABEZO
AVILA,CASTILLA_Y_LEON,LAS_NAVAS_DEL_MARQUES
AVILA,CASTILLA_Y_LEON,RAMACASTANAS
BARCELONA,CATALUNA_,CANOVES
BARCELONA,CATALUNA_,VILASSAR_DE_MAR
BADAJOZ,EXTREMADURA,LA_ROCA_DE_LA_SIERRA
BURGOS,CASTILLA_Y_LEON,ARIJA
LA_CORUNA,GALICIA,QUINTAN
CACERES,EXTREMADURA,HERNAN_PEREZ
CORDOBA,ANDALUCIA,HINOJOSA_DEL_DUQUE
CASTELLON,VALENCIA,CHILCHES
CUENCA,CASTILLA_LA_MANCHA,CANAVERAS
CUENCA,CASTILLA_LA_MANCHA,QUINTANAR_DEL_REY
JAEN,ANDALUCIA,HUESA
MADRID,MADRID,PEDREZUELA
MURCIA,MURCIA,EL_ALGAR
ASTURIAS,ASTURIAS,CELORIO
PONTEVEDRA,GALICIA,ABELLEIRA
PONTEVEDRA,GALICIA,SANTA_MARIA
CANTABRIA,CANTABRIA,MIONO
CANTABRIA,CANTABRIA,NAVAJEDA
ALAVA,PAIS_VASCO,BERNEDO
ZAMORA,CASTILLA_Y_LEON,ARCENILLAS
GUADALAJARA,CASTILLA_LA_MANCHA,UJADOS
HUESCA,ARAGON,COSTEAN
LA_RIOJA,LA_RIOJA,NAVARRETE
MURCIA,MURCIA,MONTEAGUDO
NAVARRA,NAVARRA,RIBAFORADA
ALBACETE,CASTILLA_LA_MANCHA,ALBATANA
CUENCA,CASTILLA_LA_MANCHA,VEGA_DEL_CODORNO
HUESCA,ARAGON,OLIVAN
LEON,CASTILLA_Y_LEON,CHOZAS_DE_ARRIBA
NAVARRA,NAVARRA,SANTACARA
NAVARRA,NAVARRA,URNIZA
PONTEVEDRA,GALICIA,BAREDO
PONTEVEDRA,GALICIA,NEGROS
SEGOVIA,CASTILLA_Y_LEON,JUARROS_DE_RIOMOROS
TERUEL,ARAGON,BARRACHINA
TERUEL,ARAGON,RODENAS
TOLEDO,CASTILLA_LA_MANCHA,PANTOJA
ALAVA,PAIS_VASCO,ALEGRIA
ALAVA,PAIS_VASCO,AMURRIO
ZARAGOZA,ARAGON,MAELLA
ZAMORA,CASTILLA_Y_LEON,SANTIBANEZ_DE_TERA
LA_CORUNA,GALICIA,VEIGA
ALICANTE,VALENCIA,MORAIRA
BARCELONA,CATALUNA_,SANT_QUIRZE_DE_BESORA
BURGOS,CASTILLA_Y_LEON,BAHABON_DE_ESGUEVA
CACERES,EXTREMADURA,GUIJO_DE_CORIA
CACERES,EXTREMADURA,RINCON
CORDOBA,ANDALUCIA,CARDENA
HUESCA,ARAGON,SALAS_ALTAS
LUGO,GALICIA,CONDES
MADRID,MADRID,SANTA_MARIA_DE_LA_ALAMEDA
NAVARRA,NAVARRA,TORRALBA_DEL_RIO
ORENSE,GALICIA,MONTERREI
PONTEVEDRA,GALICIA,CEPEDA
PONTEVEDRA,GALICIA,FORNELOS_DE_MONTES
SEVILLA,ANDALUCIA,ECIJA
TARRAGONA,CATALUNA_,COLLDEJOU
SANTA_CRUZ_DE_TENERIFE,CANARIAS,AEROPUERTO_DE_HIERRO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_JARDIN
VALENCIA,VALENCIA,BENIGANIM
ZAMORA,CASTILLA_Y_LEON,ENTRALA
GUADALAJARA,CASTILLA_LA_MANCHA,SIGUENZA
GUADALAJARA,CASTILLA_LA_MANCHA,TORREJON_DEL_REY
LUGO,GALICIA,RINLO
NAVARRA,NAVARRA,GALAR
ALICANTE,VALENCIA,DAYA_NUEVA
ALBACETE,CASTILLA_LA_MANCHA,EL_BONILLO
AVILA,CASTILLA_Y_LEON,NIHARRA
LA_CORUNA,GALICIA,NARON
CACERES,EXTREMADURA,TEJEDA
HUESCA,ARAGON,LASCELLAS
JAEN,ANDALUCIA,LA_QUINTERIA
LEON,CASTILLA_Y_LEON,MATACHANA
LA_RIOJA,LA_RIOJA,AGUILAR_DEL_RIO_ALHAMA
ASTURIAS,ASTURIAS,ALBUERNE
ASTURIAS,ASTURIAS,EL_BERRON
ASTURIAS,ASTURIAS,LA_ISLA
CANTABRIA,CANTABRIA,RIOSECO
CANTABRIA,CANTABRIA,SANCIBRIAN
SEGOVIA,CASTILLA_Y_LEON,GRAJERA
TARRAGONA,CATALUNA_,SALOMO
TOLEDO,CASTILLA_LA_MANCHA,MASCARAQUE
VALENCIA,VALENCIA,YATOVA
BURGOS,CASTILLA_Y_LEON,CUBILLO_DEL_CAMPO
GIRONA,CATALUNA_,BONMATI
BADAJOZ,EXTREMADURA,GARBAYUELA
BURGOS,CASTILLA_Y_LEON,PAMPLIEGA
CACERES,EXTREMADURA,NAVALMORAL_DE_LA_MATA
LAS_PALMAS,CANARIAS,SARDINA
GIRONA,CATALUNA_,CADAQUES
JAEN,ANDALUCIA,MARTOS
LA_RIOJA,LA_RIOJA,NALDA
LUGO,GALICIA,CAZAS
NAVARRA,NAVARRA,ZALAIN_ZOKO
ASTURIAS,ASTURIAS,SANTA_EULALIA
ASTURIAS,ASTURIAS,TRUBIA
ORENSE,GALICIA,AMBIA
PONTEVEDRA,GALICIA,BARRO
TARRAGONA,CATALUNA_,ELS_GUIAMETS
VALENCIA,VALENCIA,ALBAL
VALLADOLID,CASTILLA_Y_LEON,CAMPORREDONDO
VALLADOLID,CASTILLA_Y_LEON,PINA_DE_ESGUEVA
VIZCAYA,PAIS_VASCO,AGARRE
LA_CORUNA,GALICIA,MONTROVE
GIRONA,CATALUNA_,TAIALA
ASTURIAS,ASTURIAS,CARCEDO
ASTURIAS,ASTURIAS,COLLIA
ALBACETE,CASTILLA_LA_MANCHA,VILLAMALEA
VIZCAYA,PAIS_VASCO,CONCHA
VIZCAYA,PAIS_VASCO,MUNGIA
CACERES,EXTREMADURA,VALDEOBISPO
CIUDAD_REAL,CASTILLA_LA_MANCHA,ARROBA_DE_LOS_MONTES
CIUDAD_REAL,CASTILLA_LA_MANCHA,VILLAMANRIQUE
GRANADA,ANDALUCIA,POLICAR
LERIDA,CATALUNA_,COSCO
LA_RIOJA,LA_RIOJA,BADARAN
LUGO,GALICIA,SAMARUGO
ORENSE,GALICIA,BARRAN
PONTEVEDRA,GALICIA,TRASPIELAS
CANTABRIA,CANTABRIA,VALDEPRADO_DEL_RIO
SEVILLA,ANDALUCIA,SAN_IGNACIO_DEL_VIAR
SORIA,CASTILLA_Y_LEON,ALCUBILLA_DEL_MARQUES
TARRAGONA,CATALUNA_,CORBERA_DEBRE
TARRAGONA,CATALUNA_,CORNUDELLA_DEL_PENEDES
TARRAGONA,CATALUNA_,ESBLADA
TARRAGONA,CATALUNA_,REUS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,LLANOS_DE_ARIDANE
VALLADOLID,CASTILLA_Y_LEON,NAVA_DEL_REY
ZAMORA,CASTILLA_Y_LEON,CERECINOS_DEL_CARRIZAL
ZAMORA,CASTILLA_Y_LEON,VILLAFAFILA
GRANADA,ANDALUCIA,YATOR
BARCELONA,CATALUNA_,EL_MASNOU
BARCELONA,CATALUNA_,GIRONELLA
BARCELONA,CATALUNA_,MALLA
BARCELONA,CATALUNA_,ORDAL
BARCELONA,CATALUNA_,SALLENT
BARCELONA,CATALUNA_,VALLROMANES
LA_CORUNA,GALICIA,BANDO
CASTELLON,VALENCIA,ZUCAINA
GIRONA,CATALUNA_,ARBUCIES
HUELVA,ANDALUCIA,HIGUERA_DE_LA_SIERRA
HUESCA,ARAGON,SAHUN
JAEN,ANDALUCIA,MOGON
LERIDA,CATALUNA_,LA_SELVA
LEON,CASTILLA_Y_LEON,OSEJA_DE_SAJAMBRE
LUGO,GALICIA,LAIOSA
MADRID,MADRID,VILLAVICIOSA_DE_ODON
MURCIA,MURCIA,CANA_DEL_TRIGO
ASTURIAS,ASTURIAS,CORNELLANA
PONTEVEDRA,GALICIA,SANTO_ANDRE_DE_CESAR
SEVILLA,ANDALUCIA,CONSTANTINA
TARRAGONA,CATALUNA_,EL_LLIGALLO_DEL_ROIG
SANTA_CRUZ_DE_TENERIFE,CANARIAS,VILLA_DE_ARICO
ZARAGOZA,ARAGON,CETINA
ZAMORA,CASTILLA_Y_LEON,LAS_TORRES_DE_ALISTE
ZAMORA,CASTILLA_Y_LEON,PEDRAZALES
CASTELLON,VALENCIA,SANT_MATEU
ALICANTE,VALENCIA,ADSUBIA
ALICANTE,VALENCIA,BENITACHELL
ALICANTE,VALENCIA,LA_TORRE
BARCELONA,CATALUNA_,COLLSUSPINA
BARCELONA,CATALUNA_,COPONS
BARCELONA,CATALUNA_,SANT_PERE_DE_RIBES
BURGOS,CASTILLA_Y_LEON,VILLADIEGO
CIUDAD_REAL,CASTILLA_LA_MANCHA,ALDEA_DEL_REY
GIRONA,CATALUNA_,BOLVIR
JAEN,ANDALUCIA,LOPERA
LEON,CASTILLA_Y_LEON,VILLABLINO
NAVARRA,NAVARRA,ZIZUR_MAYOR
ASTURIAS,ASTURIAS,EL_ATROLLO
ORENSE,GALICIA,A_FEIRA_VELLA
CANTABRIA,CANTABRIA,CONGARNA
SALAMANCA,CASTILLA_Y_LEON,RETORTILLO
SEVILLA,ANDALUCIA,LA_PUEBLA_DEL_RIO
TARRAGONA,CATALUNA_,SARRAL
TOLEDO,CASTILLA_LA_MANCHA,LITUERO_DE_ABAJO
TOLEDO,CASTILLA_LA_MANCHA,MAQUEDA
TOLEDO,CASTILLA_LA_MANCHA,VILLATOBAS
VALENCIA,VALENCIA,ONTINYENT
VALLADOLID,CASTILLA_Y_LEON,MEDINA_DEL_CAMPO
ALAVA,PAIS_VASCO,LLODIO
ZAMORA,CASTILLA_Y_LEON,OLLEROS_DE_TERA
BURGOS,CASTILLA_Y_LEON,ESPINOSA_DE_LOS_MONTEROS
LA_CORUNA,GALICIA,SARDINEIRO
GRANADA,ANDALUCIA,MONTEJICAR
LEON,CASTILLA_Y_LEON,ANTIMIO_DE_ARRIBA
BARCELONA,CATALUNA_,GRANOLLERS
BADAJOZ,EXTREMADURA,CARMONITA
BADAJOZ,EXTREMADURA,LA_ALBUERA
BADAJOZ,EXTREMADURA,PUEBLA_DE_ALCOCER
VIZCAYA,PAIS_VASCO,ARRIAGA
VIZCAYA,PAIS_VASCO,GATIKA
LA_CORUNA,GALICIA,CODESOSO
CASTELLON,VALENCIA,BENICARLO
CUENCA,CASTILLA_LA_MANCHA,VILLAGARCIA_DEL_LLANO
GIRONA,CATALUNA_,LA_VALL
GIRONA,CATALUNA_,SANTA_BARBARA
HUESCA,ARAGON,AYERA
HUESCA,ARAGON,BINIES
HUESCA,ARAGON,ERESUE
JAEN,ANDALUCIA,LA_IRUELA
LERIDA,CATALUNA_,CABESTANY
MADRID,MADRID,FUENLABRADA
MALAGA,ANDALUCIA,BENALAURIA
PALENCIA,CASTILLA_Y_LEON,FROMISTA
CANTABRIA,CANTABRIA,GORNAZO
CANTABRIA,CANTABRIA,SANTIAGO_DE_CARTES
CANTABRIA,CANTABRIA,VILLAESCUSA_DE_EBRO
CANTABRIA,CANTABRIA,VILLEGAR
SEVILLA,ANDALUCIA,SANTIPONCE
SEGOVIA,CASTILLA_Y_LEON,BERNARDOS
TARRAGONA,CATALUNA_,SALOU
TOLEDO,CASTILLA_LA_MANCHA,EL_TOBOSO
VALENCIA,VALENCIA,BENIMODO
VALENCIA,VALENCIA,ROTOVA
VALLADOLID,CASTILLA_Y_LEON,CARPIO
BADAJOZ,EXTREMADURA,MIRANDILLA
BURGOS,CASTILLA_Y_LEON,ALBILLOS
LEON,CASTILLA_Y_LEON,ROZUELO
MADRID,MADRID,VILLANUEVA_DE_PERALES
ALBACETE,CASTILLA_LA_MANCHA,MADRIGUERAS
ALMERIA,ANDALUCIA,SAN_JOSE
LA_CORUNA,GALICIA,COMPOSTELA
GIRONA,CATALUNA_,CAMPDEVANOL
GIRONA,CATALUNA_,SANT_JORDI_DESVALLS
LEON,CASTILLA_Y_LEON,PRIARANZA_DEL_BIERZO
MURCIA,MURCIA,ISLAS_MENORES
MURCIA,MURCIA,LLANO_DE_BRUJAS
MURCIA,MURCIA,SANGONERA_LA_VERDE
ORENSE,GALICIA,BARRELA
ORENSE,GALICIA,CANTONA
ISLAS_BALEARES,ISLAS_BALEARES,SON_CARRIO
PONTEVEDRA,GALICIA,GODOS
SALAMANCA,CASTILLA_Y_LEON,CARRASCAL_DEL_OBISPO
SEVILLA,ANDALUCIA,MAIRENA_DEL_ALJARAFE
TOLEDO,CASTILLA_LA_MANCHA,ALCAUDETE_DE_LA_JARA
TOLEDO,CASTILLA_LA_MANCHA,EL_VISO_DE_SAN_JUAN
ZARAGOZA,ARAGON,BULBUENTE
LEON,CASTILLA_Y_LEON,QUINTANA_DE_FON
LUGO,GALICIA,BENDILLO
NAVARRA,NAVARRA,CORELLA
ALICANTE,VALENCIA,ALGINET
ALMERIA,ANDALUCIA,ALBOLODUY
BARCELONA,CATALUNA_,EL_PALA_DE_TORROELLA
BARCELONA,CATALUNA_,VALLGORGUINA
BADAJOZ,EXTREMADURA,CHELES
BURGOS,CASTILLA_Y_LEON,CARDENADIJO
LA_CORUNA,GALICIA,ABEGONDO
LA_CORUNA,GALICIA,CHANTADA
CORDOBA,ANDALUCIA,AZUEL
CASTELLON,VALENCIA,MASCARELL
GRANADA,ANDALUCIA,DEHESAS_DE_GUADIX
GRANADA,ANDALUCIA,GABIA_LA_CHICA
GRANADA,ANDALUCIA,TREVELEZ
HUELVA,ANDALUCIA,MINAS_DE_THARSIS
HUESCA,ARAGON,MURILLO_DE_GALLEGO
JAEN,ANDALUCIA,VILLANUEVA_DE_LA_REINA
LERIDA,CATALUNA_,MARTINET
LEON,CASTILLA_Y_LEON,LA_GRANJA_DE_SAN_VICENTE
LEON,CASTILLA_Y_LEON,LUGAN
LEON,CASTILLA_Y_LEON,MATALLANA_DE_TORIO
LUGO,GALICIA,BUDIAN
MADRID,MADRID,TORREJON_DE_ARDOZ
PALENCIA,CASTILLA_Y_LEON,CISNEROS
PALENCIA,CASTILLA_Y_LEON,RUESGA
PONTEVEDRA,GALICIA,A_IGREXA
PONTEVEDRA,GALICIA,PETAN
PONTEVEDRA,GALICIA,VILARINO
SALAMANCA,CASTILLA_Y_LEON,MIRANDA_DE_AZAN
SALAMANCA,CASTILLA_Y_LEON,TORDILLOS
SEVILLA,ANDALUCIA,POBLADO_DE_ALFONSO_XIII
GUIPUZCOA,PAIS_VASCO,MUTILOA
GUIPUZCOA,PAIS_VASCO,OIARTZUN
TOLEDO,CASTILLA_LA_MANCHA,TURLEQUE
VALENCIA,VALENCIA,PALMERA
ZARAGOZA,ARAGON,EJEA_DE_LOS_CABALLEROS
ZARAGOZA,ARAGON,VILLARROYA_DE_LA_SIERRA
ZAMORA,CASTILLA_Y_LEON,MATELLANES
LA_CORUNA,GALICIA,CERCEDA
GRANADA,ANDALUCIA,CHURRIANA_DE_LA_VEGA
LEON,CASTILLA_Y_LEON,SAN_CIPRIANO_DEL_CONDADO
NAVARRA,NAVARRA,MANERU
ALICANTE,VALENCIA,BENILLOBA
ALICANTE,VALENCIA,CAMINO_VIEJO_DE_CALLOSA
ALICANTE,VALENCIA,SILLA
ALMERIA,ANDALUCIA,OLULA_DEL_RIO
AVILA,CASTILLA_Y_LEON,EL_TIEMBLO
AVILA,CASTILLA_Y_LEON,TORNADIZOS_DE_AVILA
CACERES,EXTREMADURA,NAVEZUELAS
CASTELLON,VALENCIA,ARES_DEL_MAESTRE
GIRONA,CATALUNA_,ESCLANYA
HUESCA,ARAGON,ALINS
LEON,CASTILLA_Y_LEON,CARBAJAL_DE_LA_LEGUA
MURCIA,MURCIA,CALABARDINA
MURCIA,MURCIA,SANTOMERA
ASTURIAS,ASTURIAS,CARABIN
ORENSE,GALICIA,CARPAZAS
ISLAS_BALEARES,ISLAS_BALEARES,SANTA_MARGALIDA
PONTEVEDRA,GALICIA,FRAGAS
SORIA,CASTILLA_Y_LEON,MOLINOS_DE_RAZON
TOLEDO,CASTILLA_LA_MANCHA,SANTA_CRUZ_DE_LA_ZARZA
LERIDA,CATALUNA_,LLOBEROLA
LEON,CASTILLA_Y_LEON,MURIAS_DE_PEDREDO
MADRID,MADRID,VILLA_DEL_PRADO
BADAJOZ,EXTREMADURA,MENGABRIL
LA_CORUNA,GALICIA,GRANA
CIUDAD_REAL,CASTILLA_LA_MANCHA,CASTELLAR_DE_SANTIAGO
CASTELLON,VALENCIA,BURRIANA
CUENCA,CASTILLA_LA_MANCHA,PRIEGO
GRANADA,ANDALUCIA,GORAFE
GUADALAJARA,CASTILLA_LA_MANCHA,BUSTARES
LERIDA,CATALUNA_,EL_VILOSELL
LERIDA,CATALUNA_,PREIXENS
MURCIA,MURCIA,CRUZ_CHIQUITA
ASTURIAS,ASTURIAS,JARAZ
PALENCIA,CASTILLA_Y_LEON,VENTA_DE_BANOS
PONTEVEDRA,GALICIA,A_LAXE
PONTEVEDRA,GALICIA,ARCOS
GUIPUZCOA,PAIS_VASCO,ANTZUOLA
GUIPUZCOA,PAIS_VASCO,BERASTEGI
TERUEL,ARAGON,SARRION
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_SOCORRO
VALENCIA,VALENCIA,BUGARRA
VALLADOLID,CASTILLA_Y_LEON,FUENTE_EL_SOL
ALAVA,PAIS_VASCO,BOVEDA
BADAJOZ,EXTREMADURA,MEDINA_DE_LAS_TORRES
GIRONA,CATALUNA_,TOSSA_DE_MAR
ALICANTE,VALENCIA,CATARROJA
AVILA,CASTILLA_Y_LEON,MUNOGALINDO
VIZCAYA,PAIS_VASCO,ABINA
BURGOS,CASTILLA_Y_LEON,CITORES_DEL_PARAMO
BURGOS,CASTILLA_Y_LEON,REDONDO
CACERES,EXTREMADURA,ZARZA_LA_MAYOR
GIRONA,CATALUNA_,SALITJA
HUESCA,ARAGON,BIBILES
HUESCA,ARAGON,BOLEA
LERIDA,CATALUNA_,EL_COGUL
LEON,CASTILLA_Y_LEON,SAN_PEDRO_CASTANERO
MADRID,MADRID,CABANILLAS_DE_LA_SIERRA
ORENSE,GALICIA,O_BAGULLO
ORENSE,GALICIA,O_PRADO
PALENCIA,CASTILLA_Y_LEON,FRESNO_DEL_RIO
PALENCIA,CASTILLA_Y_LEON,RIBAS_DE_CAMPOS
PONTEVEDRA,GALICIA,REBORDANS
PONTEVEDRA,GALICIA,VILAMEAN
CANTABRIA,CANTABRIA,LLANO
CANTABRIA,CANTABRIA,QUINTANA
SALAMANCA,CASTILLA_Y_LEON,LA_REDONDA
TARRAGONA,CATALUNA_,SANTA_COLOMA_DE_QUERALT
VALENCIA,VALENCIA,BENICULL
VALLADOLID,CASTILLA_Y_LEON,VALDESTILLAS
VALLADOLID,CASTILLA_Y_LEON,VILLANUEVA_DE_SAN_MANCIO
ZAMORA,CASTILLA_Y_LEON,MORALES_DEL_VINO
ZAMORA,CASTILLA_Y_LEON,SAN_PEDRO_DE_ZAMUDIA
MADRID,MADRID,CHINCHON
ALMERIA,ANDALUCIA,BALERMA
VIZCAYA,PAIS_VASCO,UGAO_MIRABALLES
CACERES,EXTREMADURA,MADRIGAL_DE_LA_VERA
CORDOBA,ANDALUCIA,MONTORO
GIRONA,CATALUNA_,OLOT
HUESCA,ARAGON,AYERBE
MALAGA,ANDALUCIA,BENAHAVIS
ISLAS_BALEARES,ISLAS_BALEARES,BINISSALEM
PONTEVEDRA,GALICIA,REBOREDA
CANTABRIA,CANTABRIA,MATAPORQUERA
TARRAGONA,CATALUNA_,LA_MORERA_DE_MONTSANT
SANTA_CRUZ_DE_TENERIFE,CANARIAS,CANTILLO
VALENCIA,VALENCIA,OLIVA
VALLADOLID,CASTILLA_Y_LEON,CASTRONUEVO_DE_ESGUEVA
VALLADOLID,CASTILLA_Y_LEON,OLIVARES_DE_DUERO
ZARAGOZA,ARAGON,CASPE
ZAMORA,CASTILLA_Y_LEON,CORESES
ZAMORA,CASTILLA_Y_LEON,POZOANTIGUO
LA_CORUNA,GALICIA,RATES
BADAJOZ,EXTREMADURA,EL_RAPOSO
BADAJOZ,EXTREMADURA,MEDELLIN
BURGOS,CASTILLA_Y_LEON,COGOLLOS
LA_CORUNA,GALICIA,ARADA
CACERES,EXTREMADURA,ARROYOMOLINOS_DE_LA_VERA
CACERES,EXTREMADURA,FRESNEDOSO_DE_IBOR
JAEN,ANDALUCIA,PENOLITE
LEON,CASTILLA_Y_LEON,CASTROPODAME
MADRID,MADRID,SERRACINES
MURCIA,MURCIA,CALASPARRA
MURCIA,MURCIA,VALLADOLISES
