gmt_trans_date,geo_dma,purchase,cancel
2/19/2020,518,304,73
2/19/2020,525,42,13
2/19/2020,534,2205,360
2/19/2020,535,547,111
2/19/2020,537,70,7
2/19/2020,543,218,46
2/19/2020,544,482,102
2/19/2020,545,89,21
2/19/2020,548,948,159
2/19/2020,565,30,3
2/19/2020,574,120,12
2/19/2020,577,190,40
2/19/2020,584,71,9
2/19/2020,598,23,5
2/19/2020,609,708,149
2/19/2020,612,118,23
2/19/2020,613,1586,303
2/19/2020,623,4956,808
2/19/2020,630,398,74
2/19/2020,639,27,2
2/19/2020,642,101,27
2/19/2020,644,24,5
2/19/2020,647,25,6
2/19/2020,648,193,51
2/19/2020,657,65,4
2/19/2020,686,299,52
2/19/2020,702,126,24
2/19/2020,709,158,27
2/19/2020,736,43,7
2/19/2020,737,27,1
2/19/2020,744,347,95
2/19/2020,749,45,10
2/19/2020,754,75,10
2/19/2020,755,46,11
2/19/2020,758,141,23
2/19/2020,764,52,11
2/19/2020,770,1632,264
2/19/2020,798,2,0
2/19/2020,800,141,21
2/19/2020,810,155,31
2/19/2020,825,1518,305
2/20/2020,502,70,11
2/20/2020,508,652,106
2/20/2020,511,3386,655
2/20/2020,515,674,119
2/20/2020,523,221,40
2/20/2020,526,55,17
2/20/2020,527,657,125
2/20/2020,533,640,113
2/20/2020,535,497,111
2/20/2020,548,954,175
2/20/2020,550,85,20
2/20/2020,555,265,53
2/20/2020,560,757,180
2/20/2020,566,301,64
2/20/2020,570,116,27
2/20/2020,575,146,37
2/20/2020,582,34,6
2/20/2020,596,10,1
2/20/2020,606,45,9
2/20/2020,623,5213,1014
2/20/2020,627,67,15
2/20/2020,628,58,30
2/20/2020,638,19,6
2/20/2020,639,29,2
2/20/2020,651,118,23
2/20/2020,658,355,87
2/20/2020,670,183,32
2/20/2020,675,153,21
2/20/2020,676,65,16
2/20/2020,678,235,36
2/20/2020,679,273,50
2/20/2020,702,113,22
2/20/2020,709,142,46
2/20/2020,717,31,4
2/20/2020,725,175,35
2/20/2020,749,54,9
2/20/2020,757,318,55
2/20/2020,759,80,14
2/20/2020,770,1680,308
2/20/2020,789,309,76
2/20/2020,802,51,5
2/20/2020,807,5438,1230
2/20/2020,825,1445,291
2/20/2020,855,255,71
2/21/2020,0,13,3
2/21/2020,502,48,11
2/21/2020,508,602,112
2/21/2020,513,169,25
2/21/2020,514,323,70
2/21/2020,515,609,104
2/21/2020,519,222,48
2/21/2020,523,228,42
2/21/2020,541,172,20
2/21/2020,542,265,40
2/21/2020,555,209,24
2/21/2020,564,108,26
2/21/2020,576,76,19
2/21/2020,583,2,2
2/21/2020,598,34,1
2/21/2020,605,80,11
2/21/2020,606,28,8
2/21/2020,610,90,12
2/21/2020,627,65,9
2/21/2020,631,36,3
2/21/2020,633,242,29
2/21/2020,637,260,46
2/21/2020,639,29,5
2/21/2020,650,414,61
2/21/2020,656,79,15
2/21/2020,657,49,3
2/21/2020,658,368,65
2/21/2020,669,270,48
2/21/2020,675,152,18
2/21/2020,679,348,59
2/21/2020,682,153,28
2/21/2020,698,114,27
2/21/2020,718,173,40
2/21/2020,725,131,21
2/21/2020,736,34,5
2/21/2020,737,21,8
2/21/2020,756,77,13
2/21/2020,757,327,68
2/21/2020,758,130,20
2/21/2020,759,114,9
2/21/2020,798,1,0
2/21/2020,819,2368,477
2/21/2020,820,1348,250
2/21/2020,828,233,45
2/21/2020,839,1284,287
2/21/2020,862,2122,341
2/22/2020,506,1741,301
2/22/2020,515,589,83
2/22/2020,520,84,14
2/22/2020,524,5331,554
2/22/2020,525,30,7
2/22/2020,526,33,8
2/22/2020,528,2110,356
2/22/2020,535,439,76
2/22/2020,550,79,14
2/22/2020,564,97,15
2/22/2020,567,326,48
2/22/2020,574,120,15
2/22/2020,597,21,4
2/22/2020,603,36,7
2/22/2020,604,60,7
2/22/2020,605,67,10
2/22/2020,617,453,90
2/22/2020,618,2914,398
2/22/2020,619,457,44
2/22/2020,624,53,11
2/22/2020,627,36,10
2/22/2020,631,15,4
2/22/2020,639,35,4
2/22/2020,640,351,50
2/22/2020,642,62,13
2/22/2020,649,93,16
2/22/2020,651,83,17
2/22/2020,658,388,45
2/22/2020,682,124,16
2/22/2020,692,72,10
2/22/2020,693,191,37
2/22/2020,736,24,2
2/22/2020,743,97,17
2/22/2020,752,251,33
2/22/2020,755,31,8
2/22/2020,762,79,6
2/22/2020,765,168,27
2/22/2020,766,20,2
2/22/2020,767,45,7
2/22/2020,773,41,9
2/22/2020,790,488,66
2/22/2020,855,201,37
2/22/2020,862,1803,293
2/22/2020,866,365,63
2/23/2020,514,303,73
2/23/2020,517,1228,173
2/23/2020,522,126,17
2/23/2020,525,19,3
2/23/2020,531,68,8
2/23/2020,540,80,12
2/23/2020,544,406,78
2/23/2020,554,24,1
2/23/2020,555,198,31
2/23/2020,559,20,7
2/23/2020,561,425,88
2/23/2020,571,358,76
2/23/2020,574,90,9
2/23/2020,582,38,6
2/23/2020,583,3,1
2/23/2020,588,123,25
2/23/2020,597,26,3
2/23/2020,605,65,9
2/23/2020,610,76,11
2/23/2020,639,29,4
2/23/2020,642,63,15
2/23/2020,648,157,28
2/23/2020,650,345,41
2/23/2020,651,64,13
2/23/2020,661,53,6
2/23/2020,686,214,36
2/23/2020,698,71,20
2/23/2020,722,120,19
2/23/2020,737,20,5
2/23/2020,740,7,0
2/23/2020,749,41,5
2/23/2020,755,26,9
2/23/2020,757,238,42
2/23/2020,760,32,6
2/23/2020,764,49,14
2/23/2020,767,26,8
2/23/2020,773,57,11
2/23/2020,790,490,82
2/23/2020,798,1,2
2/23/2020,803,7533,1379
2/23/2020,811,265,55
2/23/2020,813,87,16
2/23/2020,821,70,20
2/23/2020,839,955,188
2/23/2020,868,91,18
2/24/2020,502,58,6
2/24/2020,505,1397,291
2/24/2020,507,171,36
2/24/2020,515,585,115
2/24/2020,517,1399,252
2/24/2020,524,5253,785
2/24/2020,530,159,37
2/24/2020,532,391,83
2/24/2020,537,56,11
2/24/2020,540,110,38
2/24/2020,544,513,102
2/24/2020,550,89,14
2/24/2020,551,174,19
2/24/2020,556,385,76
2/24/2020,558,30,3
2/24/2020,566,330,66
2/24/2020,570,125,31
2/24/2020,573,238,38
2/24/2020,576,90,14
2/24/2020,583,5,1
2/24/2020,609,828,171
2/24/2020,610,112,21
2/24/2020,617,557,129
2/24/2020,619,956,62
2/24/2020,623,4807,932
2/24/2020,626,12,1
2/24/2020,628,70,10
2/24/2020,631,10,6
2/24/2020,636,210,30
2/24/2020,651,100,21
2/24/2020,658,376,64
2/24/2020,662,67,11
2/24/2020,682,132,14
2/24/2020,686,318,65
2/24/2020,692,85,22
2/24/2020,710,95,23
2/24/2020,716,144,26
2/24/2020,717,31,4
2/24/2020,736,32,4
2/24/2020,751,2475,430
2/24/2020,764,76,22
2/24/2020,765,153,57
2/24/2020,766,17,3
2/24/2020,789,398,61
2/24/2020,798,2,0
2/24/2020,813,125,17
2/24/2020,820,1376,295
2/24/2020,825,1298,296
2/24/2020,828,222,46
2/24/2020,862,2087,366
2/24/2020,866,456,82
2/24/2020,868,121,30
2/25/2020,500,212,35
2/25/2020,508,622,128
2/25/2020,511,3488,771
2/25/2020,512,862,195
2/25/2020,526,43,12
2/25/2020,527,830,157
2/25/2020,530,159,36
2/25/2020,536,72,14
2/25/2020,544,541,114
2/25/2020,549,46,7
2/25/2020,550,106,25
2/25/2020,560,824,169
2/25/2020,565,33,6
2/25/2020,569,43,8
2/25/2020,575,192,34
2/25/2020,583,13,0
2/25/2020,588,187,39
2/25/2020,592,128,27
2/25/2020,597,32,3
2/25/2020,605,82,14
2/25/2020,611,96,31
2/25/2020,618,3065,665
2/25/2020,622,473,86
2/25/2020,626,17,3
2/25/2020,628,73,12
2/25/2020,634,138,27
2/25/2020,647,33,7
2/25/2020,651,105,28
2/25/2020,652,381,74
2/25/2020,656,92,15
2/25/2020,661,62,13
2/25/2020,675,166,46
2/25/2020,705,98,23
2/25/2020,717,50,8
2/25/2020,734,24,4
2/25/2020,740,3,1
2/25/2020,751,2416,507
2/25/2020,754,107,14
2/25/2020,755,35,6
2/25/2020,759,83,16
2/25/2020,764,58,10
2/25/2020,767,43,10
2/25/2020,803,9287,2214
2/25/2020,819,2391,591
2/25/2020,839,1125,306
2/26/2020,509,117,21
2/26/2020,510,1042,202
2/26/2020,511,4005,784
2/26/2020,512,1005,195
2/26/2020,513,177,27
2/26/2020,514,328,86
2/26/2020,515,625,119
2/26/2020,516,72,21
2/26/2020,523,200,44
2/26/2020,524,5546,834
2/26/2020,527,834,157
2/26/2020,534,2034,386
2/26/2020,538,239,64
2/26/2020,548,720,182
2/26/2020,550,102,20
2/26/2020,554,24,7
2/26/2020,564,135,32
2/26/2020,566,345,73
2/26/2020,567,408,81
2/26/2020,573,246,45
2/26/2020,575,189,33
2/26/2020,583,6,4
2/26/2020,584,81,16
2/26/2020,588,171,32
2/26/2020,592,117,20
2/26/2020,597,20,4
2/26/2020,602,4495,936
2/26/2020,604,97,15
2/26/2020,622,510,94
2/26/2020,625,258,50
2/26/2020,627,73,7
2/26/2020,628,48,13
2/26/2020,631,22,6
2/26/2020,634,107,28
2/26/2020,639,31,2
2/26/2020,644,28,8
2/26/2020,648,198,46
2/26/2020,649,99,14
2/26/2020,656,76,18
2/26/2020,659,1000,229
2/26/2020,669,302,67
2/26/2020,675,168,41
2/26/2020,678,223,48
2/26/2020,686,344,62
2/26/2020,691,153,34
2/26/2020,692,85,19
2/26/2020,716,184,51
2/26/2020,717,46,14
2/26/2020,736,28,4
2/26/2020,746,60,20
2/26/2020,752,291,82
2/26/2020,753,2156,481
2/26/2020,757,274,66
2/26/2020,759,100,20
2/26/2020,762,108,11
2/26/2020,764,62,15
2/26/2020,765,189,41
2/26/2020,766,21,2
2/26/2020,798,1,0
2/26/2020,820,1675,295
2/26/2020,821,74,16
2/26/2020,862,2068,398
2/27/2020,501,7930,1943
2/27/2020,507,198,47
2/27/2020,532,397,101
2/27/2020,533,664,176
2/27/2020,535,580,118
2/27/2020,536,65,16
2/27/2020,538,270,63
2/27/2020,548,733,185
2/27/2020,549,38,11
2/27/2020,554,27,11
2/27/2020,556,400,81
2/27/2020,560,808,192
2/27/2020,563,522,110
2/27/2020,570,133,27
2/27/2020,576,74,20
2/27/2020,577,209,45
2/27/2020,581,43,8
2/27/2020,588,172,50
2/27/2020,596,13,3
2/27/2020,600,123,28
2/27/2020,604,106,21
2/27/2020,611,97,22
2/27/2020,612,148,45
2/27/2020,627,71,17
2/27/2020,636,221,55
2/27/2020,638,13,4
2/27/2020,640,379,100
2/27/2020,647,24,6
2/27/2020,652,406,90
2/27/2020,656,87,20
2/27/2020,661,71,12
2/27/2020,669,257,67
2/27/2020,676,97,20
2/27/2020,686,325,67
2/27/2020,698,91,22
2/27/2020,702,111,17
2/27/2020,709,186,45
2/27/2020,710,100,18
2/27/2020,722,188,40
2/27/2020,734,22,7
2/27/2020,747,19,3
2/27/2020,751,2486,538
2/27/2020,757,292,58
2/27/2020,760,38,12
2/27/2020,766,20,3
2/27/2020,770,1609,329
2/27/2020,773,85,18
2/27/2020,802,48,10
2/27/2020,813,137,26
2/27/2020,820,1627,314
2/27/2020,828,219,49
2/27/2020,839,1083,300
2/28/2020,523,235,48
2/28/2020,528,2372,482
2/28/2020,530,139,30
2/28/2020,533,647,135
2/28/2020,538,250,75
2/28/2020,543,258,51
2/28/2020,546,197,21
2/28/2020,547,164,27
2/28/2020,555,179,56
2/28/2020,556,377,75
2/28/2020,565,46,12
2/28/2020,570,135,27
2/28/2020,573,235,52
2/28/2020,575,182,38
2/28/2020,598,31,4
2/28/2020,609,707,157
2/28/2020,616,1153,163
2/28/2020,617,532,111
2/28/2020,623,5243,910
2/28/2020,626,16,2
2/28/2020,630,396,68
2/28/2020,633,273,35
2/28/2020,635,1093,227
2/28/2020,638,20,1
2/28/2020,640,409,72
2/28/2020,643,57,16
2/28/2020,656,63,10
2/28/2020,659,1005,186
2/28/2020,669,261,52
2/28/2020,675,148,36
2/28/2020,678,220,40
2/28/2020,693,248,41
2/28/2020,716,204,29
2/28/2020,718,195,50
2/28/2020,740,5,0
2/28/2020,765,158,39
2/28/2020,771,90,21
2/28/2020,790,623,131
2/28/2020,798,2,1
2/28/2020,813,138,16
2/28/2020,839,1239,264
2/28/2020,868,116,28
2/29/2020,504,2202,409
2/29/2020,510,986,171
2/29/2020,511,2906,635
2/29/2020,512,986,161
2/29/2020,515,401,86
2/29/2020,518,267,70
2/29/2020,525,30,6
2/29/2020,532,329,68
2/29/2020,533,619,140
2/29/2020,534,1915,306
2/29/2020,543,291,42
2/29/2020,547,126,31
2/29/2020,559,29,5
2/29/2020,560,603,138
2/29/2020,561,448,92
2/29/2020,563,403,98
2/29/2020,570,127,21
2/29/2020,573,181,26
2/29/2020,598,28,5
2/29/2020,605,80,15
2/29/2020,613,1525,232
2/29/2020,618,2931,500
2/29/2020,624,51,12
2/29/2020,641,683,135
2/29/2020,651,80,21
2/29/2020,657,44,7
2/29/2020,662,54,3
2/29/2020,671,192,33
2/29/2020,679,340,60
2/29/2020,687,90,10
2/29/2020,692,72,19
2/29/2020,702,102,14
2/29/2020,711,8,3
2/29/2020,717,54,6
2/29/2020,722,127,26
2/29/2020,725,119,20
2/29/2020,737,14,4
2/29/2020,740,11,5
2/29/2020,743,93,19
2/29/2020,746,70,11
2/29/2020,755,36,8
2/29/2020,759,87,3
2/29/2020,767,33,9
2/29/2020,789,228,86
2/29/2020,801,127,32
2/29/2020,810,123,25
2/29/2020,821,57,14
2/29/2020,828,180,43
2/29/2020,839,1231,255
2/29/2020,855,198,58
2/29/2020,866,357,95
2/29/2020,881,188,40
3/1/2020,502,28,13
3/1/2020,505,1202,260
3/1/2020,514,285,74
3/1/2020,521,197,65
3/1/2020,523,170,30
3/1/2020,524,3677,681
3/1/2020,525,18,5
3/1/2020,527,540,97
3/1/2020,528,1895,439
3/1/2020,531,79,12
3/1/2020,533,556,87
3/1/2020,536,52,7
3/1/2020,539,1382,289
3/1/2020,543,218,43
3/1/2020,554,25,9
3/1/2020,555,111,20
3/1/2020,560,570,120
3/1/2020,561,436,89
3/1/2020,564,95,20
3/1/2020,570,110,23
3/1/2020,575,122,30
3/1/2020,583,4,0
3/1/2020,588,121,30
3/1/2020,592,75,22
3/1/2020,596,9,1
3/1/2020,598,25,8
3/1/2020,604,73,21
3/1/2020,610,68,15
3/1/2020,611,75,29
3/1/2020,612,95,18
3/1/2020,617,420,74
3/1/2020,623,4166,681
3/1/2020,635,1012,179
3/1/2020,639,25,6
3/1/2020,648,132,33
3/1/2020,651,94,15
3/1/2020,661,41,8
3/1/2020,670,115,26
3/1/2020,673,42,8
3/1/2020,676,67,18
3/1/2020,687,99,14
3/1/2020,709,126,30
3/1/2020,725,101,27
3/1/2020,736,24,4
3/1/2020,740,8,0
3/1/2020,752,256,35
3/1/2020,753,2001,386
3/1/2020,758,86,36
3/1/2020,762,74,17
3/1/2020,765,140,21
3/1/2020,770,1242,241
3/1/2020,789,237,66
3/1/2020,819,2183,473
3/1/2020,862,1648,354
3/2/2020,512,952,226
3/2/2020,519,210,50
3/2/2020,522,116,35
3/2/2020,524,4406,1008
3/2/2020,528,2303,617
3/2/2020,529,510,93
3/2/2020,530,142,38
3/2/2020,533,592,158
3/2/2020,536,81,15
3/2/2020,541,174,43
3/2/2020,544,506,105
3/2/2020,545,108,18
3/2/2020,548,552,199
3/2/2020,551,172,33
3/2/2020,553,39,6
3/2/2020,556,381,106
3/2/2020,561,535,119
3/2/2020,563,497,140
3/2/2020,565,30,17
3/2/2020,570,137,34
3/2/2020,574,154,30
3/2/2020,582,41,9
3/2/2020,588,151,45
3/2/2020,603,61,10
3/2/2020,605,83,13
3/2/2020,610,99,26
3/2/2020,630,338,80
3/2/2020,639,30,10
3/2/2020,647,29,7
3/2/2020,656,64,13
3/2/2020,657,59,12
3/2/2020,678,179,42
3/2/2020,693,269,74
3/2/2020,705,96,26
3/2/2020,709,163,37
3/2/2020,718,194,68
3/2/2020,724,150,37
3/2/2020,736,43,7
3/2/2020,740,8,1
3/2/2020,743,113,40
3/2/2020,746,66,16
3/2/2020,753,2351,602
3/2/2020,756,69,17
3/2/2020,767,57,17
3/2/2020,798,1,1
3/2/2020,803,8417,2226
3/2/2020,807,4575,1599
3/2/2020,819,2264,655
3/2/2020,855,258,84
3/2/2020,868,129,19
3/3/2020,507,188,58
3/3/2020,511,3127,974
3/3/2020,520,75,26
3/3/2020,524,4187,1027
3/3/2020,529,498,101
3/3/2020,530,143,52
3/3/2020,534,1850,514
3/3/2020,538,203,66
3/3/2020,543,197,63
3/3/2020,549,41,9
3/3/2020,554,22,8
3/3/2020,558,26,2
3/3/2020,563,432,119
3/3/2020,567,322,91
3/3/2020,581,36,13
3/3/2020,583,3,1
3/3/2020,584,77,28
3/3/2020,604,78,23
3/3/2020,606,35,5
3/3/2020,609,675,213
3/3/2020,617,503,156
3/3/2020,628,67,23
3/3/2020,633,221,64
3/3/2020,639,25,3
3/3/2020,641,759,221
3/3/2020,647,28,6
3/3/2020,649,94,26
3/3/2020,651,116,24
3/3/2020,652,376,93
3/3/2020,670,154,33
3/3/2020,675,163,38
3/3/2020,686,308,92
3/3/2020,687,126,28
3/3/2020,702,119,32
3/3/2020,718,192,55
3/3/2020,736,27,11
3/3/2020,737,26,8
3/3/2020,744,313,179
3/3/2020,746,70,10
3/3/2020,747,14,7
3/3/2020,751,2428,712
3/3/2020,755,32,6
3/3/2020,764,71,13
3/3/2020,801,165,64
3/3/2020,810,121,51
3/3/2020,819,2282,704
3/3/2020,821,47,22
3/3/2020,828,212,61
3/4/2020,501,7102,2376
3/4/2020,504,2337,734
3/4/2020,509,132,23
3/4/2020,511,3291,1033
3/4/2020,512,929,269
3/4/2020,518,285,84
3/4/2020,522,153,35
3/4/2020,524,4122,974
3/4/2020,526,35,13
3/4/2020,529,504,91
3/4/2020,530,136,56
3/4/2020,539,1604,442
3/4/2020,544,560,154
3/4/2020,547,139,50
3/4/2020,548,563,212
3/4/2020,557,202,53
3/4/2020,558,36,10
3/4/2020,573,213,57
3/4/2020,576,80,24
3/4/2020,583,7,4
3/4/2020,623,4810,1231
3/4/2020,626,21,2
3/4/2020,630,365,112
3/4/2020,634,112,25
3/4/2020,647,40,5
3/4/2020,650,471,106
3/4/2020,659,951,268
3/4/2020,661,46,13
3/4/2020,691,106,33
3/4/2020,692,63,25
3/4/2020,693,245,65
3/4/2020,717,41,5
3/4/2020,749,28,14
3/4/2020,756,64,16
3/4/2020,790,639,185
3/4/2020,801,155,52
3/4/2020,819,2317,761
3/4/2020,825,1153,369
3/4/2020,862,2043,550
3/5/2020,506,1733,663
3/5/2020,512,929,254
3/5/2020,514,316,97
3/5/2020,521,279,97
3/5/2020,522,146,34
3/5/2020,524,4195,1022
3/5/2020,526,43,16
3/5/2020,527,623,200
3/5/2020,529,522,110
3/5/2020,534,1909,427
3/5/2020,536,48,17
3/5/2020,539,1551,431
3/5/2020,540,109,25
3/5/2020,544,537,130
3/5/2020,547,139,54
3/5/2020,549,34,10
3/5/2020,552,4,3
3/5/2020,557,203,51
3/5/2020,563,439,123
3/5/2020,564,101,33
3/5/2020,565,29,12
3/5/2020,569,52,12
3/5/2020,570,130,30
3/5/2020,571,397,132
3/5/2020,598,28,2
3/5/2020,611,78,26
3/5/2020,612,141,36
3/5/2020,613,1576,405
3/5/2020,616,1033,238
3/5/2020,622,437,112
3/5/2020,626,19,3
3/5/2020,630,353,115
3/5/2020,638,19,3
3/5/2020,642,97,26
3/5/2020,649,99,31
3/5/2020,651,129,29
3/5/2020,670,168,51
3/5/2020,675,143,36
3/5/2020,676,104,16
3/5/2020,698,127,27
3/5/2020,702,108,21
3/5/2020,717,38,4
3/5/2020,737,27,6
3/5/2020,745,16,3
3/5/2020,756,60,9
3/5/2020,767,43,10
3/5/2020,807,4557,1773
3/5/2020,821,68,12
3/5/2020,825,1164,445
3/6/2020,500,175,63
3/6/2020,502,53,22
3/6/2020,504,2339,712
3/6/2020,510,1017,267
3/6/2020,514,366,89
3/6/2020,517,1443,306
3/6/2020,521,276,94
3/6/2020,524,4518,927
3/6/2020,534,1967,422
3/6/2020,549,24,9
3/6/2020,550,65,13
3/6/2020,553,50,10
3/6/2020,554,24,7
3/6/2020,556,391,80
3/6/2020,558,22,12
3/6/2020,561,495,146
3/6/2020,564,97,24
3/6/2020,588,123,40
3/6/2020,592,109,33
3/6/2020,597,21,5
3/6/2020,600,118,30
3/6/2020,610,87,28
3/6/2020,633,253,51
3/6/2020,640,370,99
3/6/2020,643,51,12
3/6/2020,644,26,7
3/6/2020,659,986,256
3/6/2020,661,62,18
3/6/2020,693,268,73
3/6/2020,716,215,57
3/6/2020,740,11,2
3/6/2020,753,2269,693
3/6/2020,754,76,16
3/6/2020,760,40,8
3/6/2020,762,77,16
3/6/2020,765,196,75
3/6/2020,766,29,4
3/6/2020,773,71,19
3/6/2020,802,39,13
3/6/2020,807,4491,1963
3/6/2020,828,217,64
3/7/2020,501,6047,1782
3/7/2020,502,69,20
3/7/2020,505,1137,263
3/7/2020,506,1438,564
3/7/2020,517,1261,252
3/7/2020,522,170,24
3/7/2020,524,4529,749
3/7/2020,530,118,39
3/7/2020,533,559,167
3/7/2020,536,38,12
3/7/2020,556,271,64
3/7/2020,560,582,185
3/7/2020,571,296,87
3/7/2020,574,106,24
3/7/2020,576,75,21
3/7/2020,598,19,3
3/7/2020,603,41,21
3/7/2020,609,542,134
3/7/2020,610,79,30
3/7/2020,625,194,59
3/7/2020,632,70,28
3/7/2020,633,178,38
3/7/2020,635,905,252
3/7/2020,641,787,190
3/7/2020,647,33,3
3/7/2020,658,367,68
3/7/2020,662,67,6
3/7/2020,670,95,30
3/7/2020,679,316,72
3/7/2020,705,71,20
3/7/2020,724,88,23
3/7/2020,740,7,0
3/7/2020,747,16,5
3/7/2020,749,30,6
3/7/2020,752,207,65
3/7/2020,756,40,9
3/7/2020,757,241,73
3/7/2020,762,72,19
3/7/2020,765,126,47
3/7/2020,800,145,33
3/7/2020,803,7864,1921
3/7/2020,825,845,363
3/7/2020,866,306,95
3/8/2020,501,4923,1698
3/8/2020,511,2647,745
3/8/2020,515,375,89
3/8/2020,519,114,51
3/8/2020,522,114,22
3/8/2020,526,25,11
3/8/2020,533,485,158
3/8/2020,536,63,20
3/8/2020,538,132,51
3/8/2020,542,145,45
3/8/2020,545,82,22
3/8/2020,571,266,82
3/8/2020,576,48,17
3/8/2020,581,30,8
3/8/2020,582,21,17
3/8/2020,588,108,24
3/8/2020,596,7,1
3/8/2020,603,52,10
3/8/2020,604,47,12
3/8/2020,612,93,17
3/8/2020,613,1101,302
3/8/2020,619,142,25
3/8/2020,624,36,9
3/8/2020,625,152,38
3/8/2020,632,58,11
3/8/2020,638,21,0
3/8/2020,639,19,6
3/8/2020,644,13,6
3/8/2020,647,21,4
3/8/2020,648,142,40
3/8/2020,658,265,75
3/8/2020,671,162,38
3/8/2020,676,47,10
3/8/2020,686,206,59
3/8/2020,687,92,19
3/8/2020,718,145,48
3/8/2020,722,84,17
3/8/2020,747,7,4
3/8/2020,749,30,18
3/8/2020,757,202,66
3/8/2020,758,82,17
3/8/2020,766,24,3
3/8/2020,800,116,40
3/8/2020,821,66,18
3/8/2020,855,174,73
3/9/2020,506,1621,897
3/9/2020,507,145,66
3/9/2020,514,318,108
3/9/2020,517,1268,348
3/9/2020,519,178,67
3/9/2020,529,343,124
3/9/2020,533,492,268
3/9/2020,534,2003,500
3/9/2020,538,153,88
3/9/2020,542,180,60
3/9/2020,549,36,11
3/9/2020,550,88,29
3/9/2020,551,132,55
3/9/2020,553,44,12
3/9/2020,556,279,113
